"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|EE","31.03.2017 18:00 - 31.03.2017 19:00 (CET/CEST)","79","n/e","52","1","n/e","n/e","1472","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","8"
"BZN|EE","31.03.2017 19:00 - 31.03.2017 20:00 (CET/CEST)","80","n/e","52","1","n/e","n/e","1414","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","11"
"BZN|EE","31.03.2017 20:00 - 31.03.2017 21:00 (CET/CEST)","82","n/e","53","1","n/e","n/e","1423","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","13"
"BZN|EE","31.03.2017 21:00 - 31.03.2017 22:00 (CET/CEST)","82","n/e","52","1","n/e","n/e","1420","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","18"
"BZN|EE","31.03.2017 22:00 - 31.03.2017 23:00 (CET/CEST)","82","n/e","53","1","n/e","n/e","1410","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","22"
"BZN|EE","31.03.2017 23:00 - 01.04.2017 00:00 (CET/CEST)","78","n/e","54","1","n/e","n/e","1168","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","27"
"BZN|EE","01.04.2017 00:00 - 01.04.2017 01:00 (CET/CEST)","71","n/e","50","1","n/e","n/e","867","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","37"
"BZN|EE","01.04.2017 01:00 - 01.04.2017 02:00 (CET/CEST)","69","n/e","51","1","n/e","n/e","831","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","46"
"BZN|EE","01.04.2017 02:00 - 01.04.2017 03:00 (CET/CEST)","69","n/e","50","1","n/e","n/e","813","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","49"
"BZN|EE","01.04.2017 03:00 - 01.04.2017 04:00 (CET/CEST)","68","n/e","50","1","n/e","n/e","813","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","49"
"BZN|EE","01.04.2017 04:00 - 01.04.2017 05:00 (CET/CEST)","69","n/e","52","1","n/e","n/e","832","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","57"
"BZN|EE","01.04.2017 05:00 - 01.04.2017 06:00 (CET/CEST)","69","n/e","51","1","n/e","n/e","867","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","77"
"BZN|EE","01.04.2017 06:00 - 01.04.2017 07:00 (CET/CEST)","69","n/e","51","1","n/e","n/e","845","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","95"
"BZN|EE","01.04.2017 07:00 - 01.04.2017 08:00 (CET/CEST)","69","n/e","42","1","n/e","n/e","855","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","109"
"BZN|EE","01.04.2017 08:00 - 01.04.2017 09:00 (CET/CEST)","69","n/e","35","1","n/e","n/e","992","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","143"
"BZN|EE","01.04.2017 09:00 - 01.04.2017 10:00 (CET/CEST)","70","n/e","32","1","n/e","n/e","984","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","164"
"BZN|EE","01.04.2017 10:00 - 01.04.2017 11:00 (CET/CEST)","70","n/e","31","1","n/e","n/e","1004","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","183"
"BZN|EE","01.04.2017 11:00 - 01.04.2017 12:00 (CET/CEST)","70","n/e","48","1","n/e","n/e","1004","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","5","1","17","n/e","190"
"BZN|EE","01.04.2017 12:00 - 01.04.2017 13:00 (CET/CEST)","70","n/e","48","1","n/e","n/e","974","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","199"
"BZN|EE","01.04.2017 13:00 - 01.04.2017 14:00 (CET/CEST)","69","n/e","49","1","n/e","n/e","990","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","223"
